상품명,가격,판매여부,날짜,시간,24시간이내,프로상점,광고,케어,무료배송,지역,URL,상품ID,세부카테고리ID,대분류,중분류,소분류
던스트 터틀넥 22FW 핑크,50000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/252472778,252472778,310260800,여성의류,상의,니트_스웨터
어썸스튜디오 케이블 반팔 니트,25000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/335879305,335879305,310260800,여성의류,상의,니트_스웨터
네스티팬시클럽 강아지 크롭 카라니트,30000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/333103622,333103622,310260800,여성의류,상의,니트_스웨터
유리에 니트,14000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/309806551,309806551,310260800,여성의류,상의,니트_스웨터
러브미우 터틀넥니트,49000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/298057766,298057766,310260800,여성의류,상의,니트_스웨터
가오리핏 니트,21000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/299154243,299154243,310260800,여성의류,상의,니트_스웨터
새상품 썸머브이니트,26100,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/286776801,286776801,310260800,여성의류,상의,니트_스웨터
모데스트무드 클루 반팔니트 아이보리,35000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/335704244,335704244,310260800,여성의류,상의,니트_스웨터
브랜디멜빌 반팔/나시 판매합니다,5000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/321022464,321022464,310260800,여성의류,상의,니트_스웨터
라벨르블랑 모헤어 니트 세트 핑크,180000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/318337624,318337624,310260800,여성의류,상의,니트_스웨터
라벨르블랑 물랑 모헤어 니트,120000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/310905287,310905287,310260800,여성의류,상의,니트_스웨터
라벨르블랑 르 코튼 니트 세트,176000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/310905249,310905249,310260800,여성의류,상의,니트_스웨터
폴로 베어 니트 여성 여자 정품 L사이즈,300000,판매중,2025.06.12,19시간 전,✅,True,False,False,False,,https://m.bunjang.co.kr/products/330778651,330778651,310260800,여성의류,상의,니트_스웨터
다이애그널 오프숄더 버튼 니트,80000,판매중,2025.06.12,19시간 전,✅,False,False,False,True,서울특별시 성동구 성수2가제1동,https://m.bunjang.co.kr/products/338232138,338232138,310260800,여성의류,상의,니트_스웨터
세루티 시스루니트66사이즈(새상품),7000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/278638420,278638420,310260800,여성의류,상의,니트_스웨터
여자 니트 55,30000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/292749046,292749046,310260800,여성의류,상의,니트_스웨터
줄무늬 크롭 니트,8000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/292427758,292427758,310260800,여성의류,상의,니트_스웨터
자라 소프트 터치 니트 스웨터 s,20000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/213500446,213500446,310260800,여성의류,상의,니트_스웨터
소르베 앙고라브이니트,40000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/322365941,322365941,310260800,여성의류,상의,니트_스웨터
MAGPIEROBIN 맥파이로빈 레이스 슬리브리스+라운드 가디건,30000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,서울특별시 도봉구 창제2동,https://m.bunjang.co.kr/products/301193245,301193245,310260800,여성의류,상의,니트_스웨터
(새상품)아뜨랑스 팬던트 레글런 라운드 니트,15000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/331521880,331521880,310260800,여성의류,상의,니트_스웨터
(새상품) 울함유 그레이 노르딕 눈꽃 니트,10000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/320761147,320761147,310260800,여성의류,상의,니트_스웨터
빈티지 케이블 니트,11000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/329350494,329350494,310260800,여성의류,상의,니트_스웨터
에이블리 마티제이 단가라 반팔니트,23000,판매중,2025.06.12,19시간 전,✅,False,False,False,True,,https://m.bunjang.co.kr/products/338614658,338614658,310260800,여성의류,상의,니트_스웨터
스컬프터 Cable Wrap Shrug Pink,65000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/331127260,331127260,310260800,여성의류,상의,니트_스웨터
클리시어 허니듀 크롭 니트 코프,40000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/322670058,322670058,310260800,여성의류,상의,니트_스웨터
새상품/ 마가린핑거스 브이넥 프릴 크롭 니트,48000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/304170097,304170097,310260800,여성의류,상의,니트_스웨터
COS 네이비 울 니트,40000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/299154803,299154803,310260800,여성의류,상의,니트_스웨터
룩캐스트 웬디 원 숄더 컷아웃니트 새상품,60000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/252739494,252739494,310260800,여성의류,상의,니트_스웨터
새상품 산드로 sandro 니트탑,28500,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/333298205,333298205,310260800,여성의류,상의,니트_스웨터
여성 니트 상의 프리사이즈,8000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,서울특별시 동작구 대방동,https://m.bunjang.co.kr/products/338849020,338849020,310260800,여성의류,상의,니트_스웨터
로웨어 y2k 집업,18000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/263740304,263740304,310260800,여성의류,상의,니트_스웨터
르베인 Ivy muffler knit 니트 아이보리,23000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/334127801,334127801,310260800,여성의류,상의,니트_스웨터
썸웨어버터 부클니트 라이트그레이,26000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/336000609,336000609,310260800,여성의류,상의,니트_스웨터
그로브스토어 테리니트,21000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/326565830,326565830,310260800,여성의류,상의,니트_스웨터
리얼옐로우 웬디 반집업 니트,25000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/243375235,243375235,310260800,여성의류,상의,니트_스웨터
시스루 니트 새상품,7000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/255483563,255483563,310260800,여성의류,상의,니트_스웨터
오픈숄더니트 새상품 아이보리,9500,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/253881134,253881134,310260800,여성의류,상의,니트_스웨터
앤아더스토리즈 모헤어 라운드 니트 xs,40000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/323635821,323635821,310260800,여성의류,상의,니트_스웨터
킨다베이지 (page) 케이블니트 스톤그레이,25000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/323633522,323633522,310260800,여성의류,상의,니트_스웨터
펄니트반팔,10000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/326160494,326160494,310260800,여성의류,상의,니트_스웨터
교신안함)베이직 니트 나시-블랙만 가능,20000,판매중,2025.06.12,19시간 전,✅,True,False,False,False,,https://m.bunjang.co.kr/products/336370065,336370065,310260800,여성의류,상의,니트_스웨터
(새상품) 퍼 앙고라 투웨이 카라넥  집업 그레이,9000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/336999924,336999924,310260800,여성의류,상의,니트_스웨터
(새상품) 골지 니트 베이지,6000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/336192157,336192157,310260800,여성의류,상의,니트_스웨터
(새상품) 알파벳 뽀글니트,5000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/327530464,327530464,310260800,여성의류,상의,니트_스웨터
에이블리 마들렌 니트,20000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/319672368,319672368,310260800,여성의류,상의,니트_스웨터
에이블리 알파카 입술넥 니트,20000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,경기도 시흥시 월곶동,https://m.bunjang.co.kr/products/315929840,315929840,310260800,여성의류,상의,니트_스웨터
단가라 그물니트,15000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/331214314,331214314,310260800,여성의류,상의,니트_스웨터
베이스레인지 터틀넥(s) / 차정원 아모멘토,140000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/331969709,331969709,310260800,여성의류,상의,니트_스웨터
calvinklein 폴라 니트 아이보리,27000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/328906209,328906209,310260800,여성의류,상의,니트_스웨터
kijun 기준 스티치 터틀넥 lime beige S,33000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/306667066,306667066,310260800,여성의류,상의,니트_스웨터
kijun 기준 스티치 터틀넥 skyblue brown S,45000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/306665989,306665989,310260800,여성의류,상의,니트_스웨터
더오픈프로덕트 니트,48000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/247949623,247949623,310260800,여성의류,상의,니트_스웨터
(미착용) 에잇세컨즈 카라 배색 크롭 니트(화이트/L),18000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/203281493,203281493,310260800,여성의류,상의,니트_스웨터
마이빈 앙고라 니트,32000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/304973972,304973972,310260800,여성의류,상의,니트_스웨터
에이블리 시스루  리본 셔링 그물 오프숄더 니트,10000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/285911740,285911740,310260800,여성의류,상의,니트_스웨터
에이블리 B배색 집업 니트집업 빈티지 집업,10000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/285560403,285560403,310260800,여성의류,상의,니트_스웨터
"오이니 [o,rosy]아가일 레이스 니트 베이지",38000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/338298428,338298428,310260800,여성의류,상의,니트_스웨터
택포) 오픈숄더 니트,15000,판매중,2025.06.12,19시간 전,✅,False,False,False,True,,https://m.bunjang.co.kr/products/303560458,303560458,310260800,여성의류,상의,니트_스웨터
크리스마스 니트,25000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/247068847,247068847,310260800,여성의류,상의,니트_스웨터
크리스마스 니트,20000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/245615837,245615837,310260800,여성의류,상의,니트_스웨터
크리스마스 니트,25000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/245614909,245614909,310260800,여성의류,상의,니트_스웨터
회색 목폴라 니트,4000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/141825330,141825330,310260800,여성의류,상의,니트_스웨터
회색 목폴라 니트,4000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/141825330,141825330,310260800,여성의류,상의,니트_스웨터
오프숄더니트 택포,13000,판매중,2025.06.12,19시간 전,✅,False,False,False,True,,https://m.bunjang.co.kr/products/211568778,211568778,310260800,여성의류,상의,니트_스웨터
에이블리 무신사 교신 소량 대량 교환 물물교환 옷 교신,5000,판매중,2025.06.12,19시간 전,✅,False,False,False,False,,https://m.bunjang.co.kr/products/328333910,328333910,310260800,여성의류,상의,니트_스웨터
[에잇세컨즈] (새상품) 브라운 니트셋업(가디건+스커트),34500,판매중,2025.06.12,19시간 전,✅,False,False,False,False,서울특별시 송파구 장지동,https://m.bunjang.co.kr/products/289878610,289878610,310260800,여성의류,상의,니트_스웨터
